id,name,synonym_names,taggings_count,name_with_ancestry
660060,Coffee with a Cop,[],23,Coffee with a Cop
660061,shopping,[],6,shopping
660062,stairs,[],11,stairs
660064,1989,[],1,1989
660065,Gordon Chavis,[],3,Gordon Chavis
660066,Charge On Pin,[],10,Charge On Pin
660067,IES Graduation Ceremony,[],96,IES Graduation Ceremony
660068,Janet Owen,[],4,Janet Owen
660069,Misty Shepherd,[],4,Misty Shepherd
660070,Nick Swardson,[],18,Nick Swardson
660071,UCF Theatre,[],63,UCF Theatre
660072,Putnam County Spelling Bee,[],42,Putnam County Spelling Bee
660073,Safety Fair,[],41,Safety Fair
660074,The Blurry Collective,[],46,The Blurry Collective
660078,Knights Under the Stars,[],28,Knights Under the Stars
661287,Batman4Paws,[],20,Batman4Paws
663248,Cyndia Muniz,[],16,Cyndia Muniz
663249,LatinX Heritage Month,[],65,LatinX Heritage Month
663254,Ernest Gonzalez,[],11,Ernest Gonzalez
663272,Pablo Vargas,[],11,Pablo Vargas
663293,Bo Chen,[],1,Bo Chen
663300,GoBabyGo,[],73,GoBabyGo
663325,Ren Joseph,[],3,Ren Joseph
663343,Sonia Arellano,[],16,Sonia Arellano
663351,Vanessa Alvarez,[],12,Vanessa Alvarez
663353,Hair,[],103,Hair
663354,Dolphin Tale,[],22,Dolphin Tale
663355,dolphin,[],16,dolphin
663357,Chris Frye,[],2,Chris Frye
663358,Kiss of the Spider Woman,[],28,Kiss of the Spider Woman
663359,forum,[],26,forum
663366,table tennis,[],2,table tennis
663367,treadmill,[],1,treadmill
663368,gaming,[],1,gaming
663369,ballet shoes,[],1,ballet shoes
663371,archives,[],137,archives
663372,first homecoming queen,[],39,first homecoming queen
663373,1999,[],2,1999
663374,1971,[],37,1971
663381,Lunar Knights,[],16,Lunar Knights
663432,renderings,[],10,renderings
663433,lockers,[],1,lockers
663442,CPR,[],2,CPR
663443,fire engine,[],1,fire engine
663456,#orlandostrong,[],30,#orlandostrong
663457,firefighter,[],13,firefighter
663458,emergency vehicles,[],29,emergency vehicles
663459,Leveling Up,[],12,Leveling Up
663460,The Foreigner,[],9,The Foreigner
663461,golf,[],6,golf
663545,David Dumke,[],8,David Dumke
663557,Empower Tattoo,[],6,Empower Tattoo
663558,Stacie Becker,[],6,Stacie Becker
663616,police tape,[],22,police tape
663630,UCF Police,"[""UCFPD""]",0,UCF Police
663635,GoldLink,[],7,GoldLink
663636,Jaden Smith,[],11,Jaden Smith
663637,Tyler the Creator,[],19,Tyler the Creator
663778,Nataly Chandia,[],6,Nataly Chandia
663788,Carlos Guillermo Smith,[],4,Carlos Guillermo Smith
663800,State of the University,[],20,State of the University
663853,Beth Stelling,[],6,Beth Stelling
663854,Mikey Day,[],8,Mikey Day
663855,Alex Moffat,[],8,Alex Moffat
663933,Anthony Roberson,[],2,Anthony Roberson
669596,Nate Evans,[],6,Nate Evans
669597,Brendon Hayes,[],1,Brendon Hayes
669982,DaniLeigh,[],12,DaniLeigh
669983,6lack,[],21,6lack
670314,Rachel Groves,[],5,Rachel Groves
670315,Ray Forsythe,[],5,Ray Forsythe
670316,YESS Foundation,[],5,YESS Foundation
670473,Jiyu Fang,[],2,Jiyu Fang
670474,Lori Walters,[],1,Lori Walters
670475,Noemi Pinilla-Alonso,[],2,Noemi Pinilla-Alonso
670476,Victoria Loerzel,[],3,Victoria Loerzel
670477,Stephen Fiore,[],1,Stephen Fiore
674926,J.I.D,[],27,J.I.D
674927,Logic,[],26,Logic
674928,Troy Driggers,[],1,Troy Driggers
674998,costume sale,[],30,costume sale
689371,International Education Week,[],17,International Education Week
689372,Rodwan Alharbi,[],11,Rodwan Alharbi
690074,Maker Faire Orlando,[],62,Maker Faire Orlando
690077,Orange County Convention Center,[],1,Orange County Convention Center
690501,OCSC,"[""Orlando City Soccer Club""]",0,OCSC
690502,Orlando City,"[""Orlando City Soccer Club""]",0,Orlando City
690503,X-ray,[],3,X-ray
690504,pediatric,[],1,pediatric
690520,Bert and Tillie Hood,[],6,Bert and Tillie Hood
690904,Craig Johnson,[],7,Craig Johnson
690905,PD3D,[],17,PD3D
690906,Pushpak Patel,[],4,Pushpak Patel
690907,3d printer,[],4,3d printer
691025,Alla Kourova,[],6,Alla Kourova
691043,Mercedes Benz Stadium,[],1,Mercedes Benz Stadium
696973,donor wall,[],4,donor wall
700207,Mrudula Peddinti,[],11,Mrudula Peddinti
704690,Rex Hammack,[],17,Rex Hammack
710336,Charge On Magnets,[],6,Charge On Magnets
710345,Knight Your Ride,[],133,Knight Your Ride
712781,Dale Wagner,[],8,Dale Wagner
713439,cookies,[],7,cookies
713518,Quentin Fouliard,[],5,Quentin Fouliard
713536,Kimberly Rogeux,[],17,Kimberly Rogeux
713537,Lockheed Martin cohort,[],2,Lockheed Martin cohort
713538,Jessica Granahan,[],1,Jessica Granahan
713545,miroscope,[],2,miroscope
716381,OEAS Headshots,[],14,OEAS Headshots
716383,Peter Telep,[],10,Peter Telep
716820,Fall Graduation,[],0,Fall Graduation
716821,Disney Aspire,[],7,Disney Aspire
716822,Marissa Honka,[],7,Marissa Honka
717002,John Sprouls,[],7,John Sprouls
717003,Teresa Milton,[],2,Teresa Milton
717004,Neel Shah,[],7,Neel Shah
717005,Forough Hosseini,[],2,Forough Hosseini
718382,Bentavious Thompson,[],6,Bentavious Thompson
718579,Celeste Hotel,[],4,Celeste Hotel
718580,2020,[],6,2020
718631,Henry Byrne,[],23,Henry Byrne
718703,Aliya Centner,[],1,Aliya Centner
718704,Safia Centner,[],1,Safia Centner
718725,Gasparilla Bowl,[],73,Gasparilla Bowl
718726,UCF vs Marshall,[],40,UCF vs Marshall
718765,Larry Lentz Jr.,[],36,Larry Lentz Jr.
719066,Knights On The Go Cafe,[],65,Knights On The Go Cafe
719067,Inclusive Cafe,[],65,Inclusive Cafe
719112,roommates,[],1,roommates
719113,volleyball,[],1,volleyball
719119,Equestrian Club at UCF,[],1,Equestrian Club at UCF
719120,sport clubs,[],1,sport clubs
719130,Luis Martinez,[],1,Luis Martinez
